term,raw_count_domain,tf,df_wikipedia,idf,tfidf_score,in_wikipedia,below_min_df,domain_score
mark,63,5.143135,248761,4.248777,21.852033,true,false,40
measured,13,3.564949,39751,6.082613,21.684209,true,false,40
par,9,3.197225,20149,6.762069,21.619854,true,false,40
sight,12,3.484907,36225,6.175497,21.521029,true,false,40
arm,18,3.890372,72221,5.485529,21.340747,true,false,40
heat,17,3.833213,68583,5.537214,21.225324,true,false,40
boss,12,3.484907,39837,6.080452,21.189809,true,false,40
buckle,4,2.386294,2547,8.829965,21.070895,true,false,40
inspect,5,2.609438,5652,8.033087,20.961842,true,false,40
bypassed,5,2.609438,6117,7.954038,20.755569,true,false,40
seating,8,3.079442,22420,6.655276,20.494532,true,false,40
trim,6,2.791759,12317,7.254212,20.252015,true,false,40
quad,5,2.609438,8357,7.642054,19.941467,true,false,40
substitute,11,3.397895,50096,5.851312,19.882147,true,false,40
loosen,3,2.098612,1357,9.459261,19.851321,true,false,40
incorrect,6,2.791759,14703,7.077154,19.757712,true,false,40
significant,38,4.637586,248928,4.248106,19.700957,true,false,40
pollution,7,2.94591,22571,6.648563,19.58607,true,false,40
bent,6,2.791759,15759,7.007799,19.564088,true,false,40
movement,33,4.496508,229086,4.331172,19.475147,true,false,40
flush,4,2.386294,5329,8.091922,19.309709,true,false,40
element,11,3.397895,60463,5.663225,19.243047,true,false,40
package,8,3.079442,33989,6.239207,19.213274,true,false,40
mismatch,3,2.098612,1893,9.126583,19.153158,true,false,40
booth,6,2.791759,18469,6.849126,19.121112,true,false,40
connection,15,3.70805,108327,5.08011,18.837303,true,false,40
plugs,3,2.098612,2623,8.800574,18.468992,true,false,40
carryover,2,1.693147,328,10.876971,18.416313,true,false,40
regulation,8,3.079442,45207,5.954,18.334994,true,false,40
cavity,4,2.386294,8021,7.683086,18.334104,true,false,40
hook,6,2.791759,24912,6.549884,18.2857,true,false,40
craze,3,2.098612,3033,8.655392,18.164311,true,false,40
part,352,6.863631,1245078,2.638319,18.108451,true,false,40
barrel,5,2.609438,17541,6.900676,18.006885,true,false,40
correction,4,2.386294,9418,7.522545,17.951006,true,false,40
mat,4,2.386294,10138,7.448884,17.77523,true,false,40
typical,11,3.397895,96214,5.198688,17.664599,true,false,40
center,47,4.850148,460954,3.631973,17.615606,true,false,40
ground,21,4.044522,246287,4.258772,17.224699,true,false,40
marking,6,2.791759,36479,6.168509,17.220995,true,false,40
trough,3,2.098612,4911,8.173592,17.153202,true,false,40
leaking,3,2.098612,5013,8.15304,17.110069,true,false,40
clogging,2,1.693147,722,10.08962,17.083211,true,false,40
dampen,2,1.693147,822,9.960073,16.863869,true,false,40
extension,9,3.197225,89549,5.270476,16.850897,true,false,40
structural,6,2.791759,43170,6.000105,16.750849,true,false,40
isulation,1,1.0,0,16.673029,16.673029,false,false,40
hyudraulic,1,1.0,0,16.673029,16.673029,false,false,40
bearring,1,1.0,0,16.673029,16.673029,false,false,40
ignitiom,1,1.0,0,16.673029,16.673029,false,false,40
leakge,1,1.0,0,16.673029,16.673029,false,false,40
lockhole,1,1.0,0,16.673029,16.673029,false,false,40
multicrack,1,1.0,0,16.673029,16.673029,false,false,40
damagec,1,1.0,0,16.673029,16.673029,false,false,40
inspecton,1,1.0,0,16.673029,16.673029,false,false,40
unbomded,1,1.0,0,16.673029,16.673029,false,false,40
oilcover,1,1.0,0,16.673029,16.673029,false,false,40
preumatic,1,1.0,0,16.673029,16.673029,false,false,40
enigine,1,1.0,0,16.673029,16.673029,false,false,40
anckor,1,1.0,0,16.673029,16.673029,false,false,40
ajustable,1,1.0,0,16.673029,16.673029,false,false,40
blackanti,1,1.0,0,16.673029,16.673029,false,false,40
severalminor,1,1.0,0,16.673029,16.673029,false,false,40
lekkage,1,1.0,0,16.673029,16.673029,false,false,40
crancking,1,1.0,0,16.673029,16.673029,false,false,40
dampenere,1,1.0,0,16.673029,16.673029,false,false,40
laekage,1,1.0,0,16.673029,16.673029,false,false,40
insultation,1,1.0,0,16.673029,16.673029,false,false,40
emoval,1,1.0,0,16.673029,16.673029,false,false,40
crackfrom,1,1.0,0,16.673029,16.673029,false,false,40
xcrack,1,1.0,0,16.673029,16.673029,false,false,40
concaveside,1,1.0,0,16.673029,16.673029,false,false,40
bushinghave,1,1.0,0,16.673029,16.673029,false,false,40
aplicable,1,1.0,0,16.673029,16.673029,false,false,40
concavesurface,1,1.0,0,16.673029,16.673029,false,false,40
nosignificant,1,1.0,0,16.673029,16.673029,false,false,40
thisengine,1,1.0,0,16.673029,16.673029,false,false,40
findeings,1,1.0,0,16.673029,16.673029,false,false,40
complaind,1,1.0,0,16.673029,16.673029,false,false,40
harnees,1,1.0,0,16.673029,16.673029,false,false,40
adjencent,1,1.0,0,16.673029,16.673029,false,false,40
crackat,1,1.0,0,16.673029,16.673029,false,false,40
possibel,1,1.0,0,16.673029,16.673029,false,false,40
dimenional,1,1.0,0,16.673029,16.673029,false,false,40
dimentionl,1,1.0,0,16.673029,16.673029,false,false,40
worksope,1,1.0,0,16.673029,16.673029,false,false,40
inspetion,1,1.0,0,16.673029,16.673029,false,false,40
electrtical,1,1.0,0,16.673029,16.673029,false,false,40
exhasut,1,1.0,0,16.673029,16.673029,false,false,40
toreplace,1,1.0,0,16.673029,16.673029,false,false,40
xmissing,1,1.0,0,16.673029,16.673029,false,false,40
icnition,1,1.0,0,16.673029,16.673029,false,false,40
igition,1,1.0,0,16.673029,16.673029,false,false,40
distoration,1,1.0,0,16.673029,16.673029,false,false,40
idication,1,1.0,0,16.673029,16.673029,false,false,40
sustem,1,1.0,0,16.673029,16.673029,false,false,40
insoection,1,1.0,0,16.673029,16.673029,false,false,40
ispection,1,1.0,0,16.673029,16.673029,false,false,40
indiameter,1,1.0,0,16.673029,16.673029,false,false,40
dectector,1,1.0,0,16.673029,16.673029,false,false,40
inoil,1,1.0,0,16.673029,16.673029,false,false,40
detactor,1,1.0,0,16.673029,16.673029,false,false,40
pneumatatic,1,1.0,0,16.673029,16.673029,false,false,40
leakkage,1,1.0,0,16.673029,16.673029,false,false,40
sugest,1,1.0,0,16.673029,16.673029,false,false,40
restraint,3,2.098612,6445,7.901814,16.582844,true,false,40
cracked,3,2.098612,6889,7.835203,16.443052,true,false,40
blended,3,2.098612,7534,7.745715,16.255252,true,false,40
discharge,4,2.386294,19695,6.784858,16.190669,true,false,40
support,27,4.295837,402544,3.767467,16.184422,true,false,40
notches,2,1.693147,1283,9.515293,16.110792,true,false,40
elektrical,1,1.0,1,15.979882,15.979882,true,true,40
pneumatick,1,1.0,1,15.979882,15.979882,true,true,40
labyrith,1,1.0,1,15.979882,15.979882,true,true,40
attatchment,1,1.0,1,15.979882,15.979882,true,true,40
damner,1,1.0,1,15.979882,15.979882,true,true,40
mailfunction,1,1.0,1,15.979882,15.979882,true,true,40
foult,1,1.0,1,15.979882,15.979882,true,true,40
valave,1,1.0,1,15.979882,15.979882,true,true,40
signd,1,1.0,1,15.979882,15.979882,true,true,40
seperation,1,1.0,1,15.979882,15.979882,true,true,40
spring,12,3.484907,178805,4.578972,15.957291,true,false,40
overhang,2,1.693147,1466,9.382054,15.885198,true,false,40
accumulation,3,2.098612,10217,7.441123,15.616032,true,false,40
platfom,1,1.0,2,15.574417,15.574417,true,true,40
wheel,5,2.609438,44980,5.959033,15.549728,true,false,40
labirinth,1,1.0,3,15.286735,15.286735,true,true,40
assembley,1,1.0,3,15.286735,15.286735,true,true,40
appox,1,1.0,4,15.063591,15.063591,true,true,40
assesment,1,1.0,4,15.063591,15.063591,true,true,40
apox,1,1.0,4,15.063591,15.063591,true,true,40
spinning,3,2.098612,13391,7.170616,15.048343,true,false,40
restriction,3,2.098612,13470,7.164734,15.036,true,false,40
assessement,1,1.0,5,14.881269,14.881269,true,false,40
findings,4,2.386294,34933,6.211813,14.823214,true,false,40
separation,4,2.386294,36440,6.169579,14.722432,true,false,40
inpact,1,1.0,7,14.593587,14.593587,true,false,40
twist,3,2.098612,16997,6.932178,14.547954,true,false,40
channel,8,3.079442,161675,4.679679,14.410799,true,false,40
craddle,1,1.0,9,14.370444,14.370444,true,false,40
relative,5,2.609438,73178,5.472365,14.279797,true,false,40
manaul,1,1.0,10,14.275134,14.275134,true,false,40
measurable,2,1.693147,3831,8.421887,14.259494,true,false,40
transport,8,3.079442,171367,4.62146,14.231517,true,false,40
discrepancy,2,1.693147,3981,8.383489,14.194481,true,false,40
paperwork,2,1.693147,4156,8.34048,14.12166,true,false,40
removable,2,1.693147,4490,8.263198,13.990811,true,false,40
wornout,1,1.0,14,13.964979,13.964979,true,false,40
symptom,2,1.693147,4564,8.246855,13.963139,true,false,40
dummy,2,1.693147,4616,8.235528,13.943962,true,false,40
primary,10,3.302585,258313,4.211098,13.907509,true,false,40
disconnected,2,1.693147,4871,8.181769,13.852939,true,false,40
mension,1,1.0,16,13.839816,13.839816,true,false,40
generic,3,2.098612,23975,6.58822,13.82612,true,false,40
head,17,3.833213,476086,3.599673,13.798315,true,false,40
chaper,1,1.0,17,13.782657,13.782657,true,false,40
actual,5,2.609438,89122,5.275256,13.765453,true,false,40
press,12,3.484907,339477,3.937864,13.72309,true,false,40
feed,4,2.386294,57069,5.720995,13.651978,true,false,40
status,8,3.079442,207107,4.432033,13.648187,true,false,40
centric,2,1.693147,5540,8.053099,13.635081,true,false,40
attachement,1,1.0,22,13.537535,13.537535,true,false,40
trace,3,2.098612,27893,6.436862,13.508478,true,false,40
base,8,3.079442,217692,4.382188,13.494691,true,false,40
sheild,1,1.0,25,13.414932,13.414932,true,false,40
anchor,3,2.098612,29590,6.377803,13.384536,true,false,40
meter,3,2.098612,29902,6.367315,13.362525,true,false,40
hardware,3,2.098612,30295,6.354258,13.335124,true,false,40
measure,4,2.386294,66504,5.567996,13.286879,true,false,40
noted,8,3.079442,236492,4.299355,13.239612,true,false,40
rust,2,1.693147,7307,7.776304,13.166427,true,false,40
consult,2,1.693147,7372,7.767449,13.151434,true,false,40
pannel,1,1.0,33,13.146668,13.146668,true,false,40
section,8,3.079442,250166,4.243145,13.066517,true,false,40
detailed,4,2.386294,73419,5.469077,13.050828,true,false,40
improper,2,1.693147,8158,7.666152,12.979924,true,false,40
conform,2,1.693147,8355,7.642294,12.939528,true,false,40
difference,4,2.386294,77288,5.417722,12.928279,true,false,40
stand,5,2.609438,125120,4.935992,12.880166,true,false,40
white,13,3.564949,479017,3.593535,12.810772,true,false,40
foil,2,1.693147,9077,7.55942,12.79921,true,false,40
version,9,3.197225,322580,3.988919,12.753471,true,false,40
management,7,2.94591,240952,4.280672,12.610474,true,false,40
authorization,2,1.693147,10274,7.43556,12.589497,true,false,40
figure,5,2.609438,144347,4.793047,12.507157,true,false,40
project,9,3.197225,349214,3.909586,12.499824,true,false,40
disfiguration,1,1.0,64,12.498642,12.498642,true,false,40
investigation,4,2.386294,96082,5.200061,12.408877,true,false,40
raport,1,1.0,74,12.355541,12.355541,true,false,40
twisted,2,1.693147,12383,7.248868,12.273401,true,false,40
degreed,1,1.0,81,12.26631,12.26631,true,false,40
shelf,2,1.693147,12893,7.208512,12.205071,true,false,40
signal,3,2.098612,58554,5.695307,11.952242,true,false,40
transportation,4,2.386294,117261,5.000863,11.933531,true,false,40
necessary,4,2.386294,118305,4.991999,11.912379,true,false,40
braising,1,1.0,119,11.885537,11.885537,true,false,40
consultation,2,1.693147,15800,7.0052,11.860835,true,false,40
breading,1,1.0,126,11.828842,11.828842,true,false,40
information,7,2.94591,325155,3.980969,11.727576,true,false,40
manhandling,1,1.0,148,11.669083,11.669083,true,false,40
strike,3,2.098612,67518,5.552865,11.65331,true,false,40
departure,3,2.098612,68304,5.541291,11.629021,true,false,40
cleaning,2,1.693147,18231,6.862095,11.618537,true,false,40
able,6,2.791759,282641,4.121093,11.505099,true,false,40
acceptable,2,1.693147,19753,6.781918,11.482785,true,false,40
flexible,2,1.693147,20119,6.763559,11.451701,true,false,40
remain,4,2.386294,148918,4.761871,11.363226,true,false,40
suspect,2,1.693147,21825,6.682172,11.3139,true,false,40
stop,4,2.386294,157681,4.704693,11.226783,true,false,40
cut,4,2.386294,160765,4.685324,11.180562,true,false,40
locked,2,1.693147,23660,6.601445,11.177219,true,false,40
supplement,2,1.693147,24376,6.571634,11.126743,true,false,40
cluster,2,1.693147,25229,6.53724,11.068509,true,false,40
pocket,2,1.693147,25512,6.526085,11.049623,true,false,40
crisscross,1,1.0,276,11.049011,11.049011,true,false,40
discolouration,1,1.0,277,11.045408,11.045408,true,false,40
costumer,1,1.0,288,11.006602,11.006602,true,false,40
substance,2,1.693147,26530,6.48696,10.983378,true,false,40
lease,2,1.693147,26670,6.481697,10.974467,true,false,40
chafed,1,1.0,321,10.898477,10.898477,true,false,40
minimal,2,1.693147,30993,6.33148,10.720127,true,false,40
need,4,2.386294,196216,4.486052,10.705042,true,false,40
shoulder,2,1.693147,31710,6.30861,10.681405,true,false,40
transporte,1,1.0,414,10.64475,10.64475,true,false,40
burns,2,1.693147,32857,6.273078,10.621245,true,false,40
amendment,2,1.693147,33922,6.24118,10.567237,true,false,40
loop,2,1.693147,34155,6.234335,10.555647,true,false,40
granule,1,1.0,469,10.520296,10.520296,true,false,40
stem,2,1.693147,35982,6.182227,10.46742,true,false,40
pilon,1,1.0,519,10.4192,10.4192,true,false,40
weft,1,1.0,558,10.346879,10.346879,true,false,40
thick,2,1.693147,46421,5.9275,10.03613,true,false,40
burned,2,1.693147,47289,5.908975,10.004764,true,false,40
screwdriver,1,1.0,826,9.955224,9.955224,true,false,40
shell,2,1.693147,52134,5.811437,9.839618,true,false,40
indentation,1,1.0,1014,9.750385,9.750385,true,false,40
scouring,1,1.0,1057,9.708893,9.708893,true,false,40
loosening,1,1.0,1339,9.472604,9.472604,true,false,40
brushing,1,1.0,1404,9.425236,9.425236,true,false,40
shank,1,1.0,1706,9.230536,9.230536,true,false,40
demand,2,1.693147,82111,5.357189,9.07051,true,false,40
opening,3,2.098612,234953,4.305884,9.036381,true,false,40
unbound,1,1.0,2101,9.022384,9.022384,true,false,40
painting,2,1.693147,84876,5.32407,9.014435,true,false,40
weight,2,1.693147,85786,5.313406,8.996379,true,false,40
folder,1,1.0,2310,8.927593,8.927593,true,false,40
factory,2,1.693147,89699,5.268803,8.920859,true,false,40
order,5,2.609438,579160,3.403693,8.881726,true,false,40
discard,1,1.0,2419,8.881506,8.881506,true,false,40
extra,2,1.693147,92412,5.239006,8.870408,true,false,40
application,2,1.693147,95173,5.209567,8.820563,true,false,40
outermost,1,1.0,2728,8.761338,8.761338,true,false,40
active,3,2.098612,278120,4.137217,8.682415,true,false,40
adjacent,2,1.693147,104395,5.117082,8.663973,true,false,40
restrain,1,1.0,3024,8.658363,8.658363,true,false,40
block,2,1.693147,106641,5.095796,8.627933,true,false,40
finish,2,1.693147,109464,5.069669,8.583695,true,false,40
resilient,1,1.0,3960,8.388777,8.388777,true,false,40
strap,1,1.0,4098,8.354531,8.354531,true,false,40
splinter,1,1.0,4488,8.263644,8.263644,true,false,40
cleanup,1,1.0,4565,8.246636,8.246636,true,false,40
split,2,1.693147,139897,4.82436,8.168352,true,false,40
bridge,2,1.693147,146116,4.780866,8.09471,true,false,40
expiration,1,1.0,6106,7.955838,7.955838,true,false,40
shutdown,1,1.0,6754,7.854991,7.854991,true,false,40
vendor,1,1.0,7173,7.79481,7.79481,true,false,40
superficial,1,1.0,7213,7.78925,7.78925,true,false,40
deficiency,1,1.0,7286,7.779182,7.779182,true,false,40
shipment,1,1.0,7358,7.76935,7.76935,true,false,40
usable,1,1.0,7991,7.686833,7.686833,true,false,40
rusty,1,1.0,8006,7.684957,7.684957,true,false,40
distribution,2,1.693147,193219,4.501444,7.621608,true,false,40
operation,2,1.693147,200166,4.466122,7.561801,true,false,40
elbow,1,1.0,9077,7.55942,7.55942,true,false,40
calculation,1,1.0,11000,7.367287,7.367287,true,false,40
reject,1,1.0,14157,7.114994,7.114994,true,false,40
collar,1,1.0,15027,7.055358,7.055358,true,false,40
fin,1,1.0,16082,6.987511,6.987511,true,false,40
static,1,1.0,18032,6.87307,6.87307,true,false,40
micro,1,1.0,18078,6.870523,6.870523,true,false,40
modification,1,1.0,18565,6.843942,6.843942,true,false,40
pointing,1,1.0,21114,6.71529,6.71529,true,false,40
capped,1,1.0,21835,6.681714,6.681714,true,false,40
pipe,1,1.0,22799,6.638513,6.638513,true,false,40
repeat,1,1.0,23586,6.604578,6.604578,true,false,40
update,1,1.0,25165,6.53978,6.53978,true,false,40
originating,1,1.0,25694,6.518977,6.518977,true,false,40
log,1,1.0,27087,6.466183,6.466183,true,false,40
catalog,1,1.0,29417,6.383667,6.383667,true,false,40
blocked,1,1.0,31316,6.321113,6.321113,true,false,40
consumption,1,1.0,33466,6.254714,6.254714,true,false,40
measuring,1,1.0,33476,6.254415,6.254415,true,false,40
monitoring,1,1.0,33890,6.242124,6.242124,true,false,40
vicinity,1,1.0,34230,6.232142,6.232142,true,false,40
requirement,1,1.0,34587,6.221767,6.221767,true,false,40
certificate,1,1.0,38240,6.121365,6.121365,true,false,40
reverse,1,1.0,39410,6.091229,6.091229,true,false,40
shipping,1,1.0,40166,6.072228,6.072228,true,false,40
burning,1,1.0,44238,5.975667,5.975667,true,false,40
intermediate,1,1.0,44266,5.975034,5.975034,true,false,40
interpretation,1,1.0,47692,5.900489,5.900489,true,false,40
shift,1,1.0,50488,5.843518,5.843518,true,false,40
balance,1,1.0,53235,5.790539,5.790539,true,false,40
tier,1,1.0,54382,5.769222,5.769222,true,false,40
counter,1,1.0,60279,5.666273,5.666273,true,false,40
pattern,1,1.0,65221,5.587477,5.587477,true,false,40
approval,1,1.0,69323,5.526482,5.526482,true,false,40
turning,1,1.0,72442,5.482474,5.482474,true,false,40
overview,1,1.0,86257,5.307931,5.307931,true,false,40
method,1,1.0,107597,5.086872,5.086872,true,false,40
format,1,1.0,115950,5.012106,5.012106,true,false,40
alternative,1,1.0,131972,4.882676,4.882676,true,false,40
break,1,1.0,136113,4.851781,4.851781,true,false,40
entry,1,1.0,136956,4.845607,4.845607,true,false,40
presence,1,1.0,142616,4.805111,4.805111,true,false,40
potential,1,1.0,143114,4.801625,4.801625,true,false,40
state,2,1.693147,1049862,2.808859,4.755811,true,false,40
effect,1,1.0,162333,4.675618,4.675618,true,false,40
lack,1,1.0,167532,4.644093,4.644093,true,false,40
mixed,1,1.0,168604,4.637715,4.637715,true,false,40
recording,1,1.0,171950,4.618064,4.618064,true,false,40
attempt,1,1.0,176207,4.593609,4.593609,true,false,40
double,1,1.0,188439,4.526494,4.526494,true,false,40
failed,1,1.0,192745,4.5039,4.5039,true,false,40
profile,1,1.0,195481,4.489805,4.489805,true,false,40
remaining,1,1.0,196406,4.485085,4.485085,true,false,40
seat,1,1.0,201916,4.457417,4.457417,true,false,40
self,1,1.0,218865,4.376814,4.376814,true,false,40
match,1,1.0,218889,4.376704,4.376704,true,false,40
entire,1,1.0,219884,4.372169,4.372169,true,false,40
closed,1,1.0,225343,4.347645,4.347645,true,false,40
space,1,1.0,225352,4.347606,4.347606,true,false,40
release,1,1.0,332984,3.957176,3.957176,true,false,40
track,1,1.0,407009,3.756436,3.756436,true,false,40
soot,1,1.0,1600,9.294645,9.294645,true,false,30
dent,693,7.54103,5567,8.048238,60.692002,true,false,20
altenator,13,3.564949,0,16.673029,59.438504,false,false,20
hose,200,6.298317,3955,8.39004,52.843136,true,false,20
pad,408,7.011267,9493,7.514614,52.686964,true,false,20
bolt,360,6.886104,9233,7.542381,51.937622,true,false,20
plug,345,6.843544,10017,7.46089,51.058933,true,false,20
manual,1755,8.470224,43488,5.992766,50.760068,true,false,20
crack,401,6.993961,12558,7.234836,50.600164,true,false,20
cone,388,6.961005,12481,7.240986,50.404542,true,false,20
outlet,445,7.098074,18983,6.821677,48.420771,true,false,20
cubic,240,6.480639,11849,7.292946,47.262948,true,false,20
limit,1409,8.250636,65221,5.587477,46.100234,true,false,20
rubber,368,6.908083,22569,6.648652,45.92944,true,false,20
bumper,94,5.543295,4679,8.221976,45.576834,true,false,20
loose,499,7.212606,33095,6.265861,45.193189,true,false,20
variable,485,7.184149,34116,6.235478,44.796601,true,false,20
concave,90,5.49981,5216,8.113351,44.621887,true,false,20
pin,222,6.402677,19104,6.815324,43.636318,true,false,20
rub,51,4.931826,2849,8.717955,42.995432,true,false,20
tip,405,7.003887,37962,6.128662,42.924454,true,false,20
oil,1433,8.267525,109476,5.069559,41.912709,true,false,20
oclock,8,3.079442,23,13.494975,41.556987,true,false,20
paint,307,6.726848,36370,6.171502,41.514753,true,false,20
clock,300,6.703782,38948,6.103021,40.913322,true,false,20
rough,328,6.793014,43176,5.999966,40.757848,true,false,20
unbounded,26,4.258097,1343,9.469623,40.322571,true,false,20
dim,53,4.970292,5445,8.070392,40.112205,true,false,20
scratch,93,5.532599,12516,7.238186,40.045984,true,false,20
length,3568,9.17976,224052,4.353391,39.963087,true,false,20
link,666,7.50129,86503,5.305083,39.794964,true,false,20
timestamp,21,4.044522,971,9.793673,39.610731,true,false,20
check,235,6.459586,40165,6.072253,39.224236,true,false,20
remark,53,4.970292,7180,7.793835,38.737635,true,false,20
migration,176,6.170484,33516,6.253221,38.585399,true,false,20
tear,88,5.477337,15247,7.040825,38.564971,true,false,20
attach,51,4.931826,7711,7.722496,38.086004,true,false,20
depth,334,6.811141,68526,5.538046,37.720411,true,false,20
shop,385,6.953243,79220,5.393032,37.499065,true,false,20
item,111,5.70953,25417,6.529816,37.282182,true,false,20
supply,456,7.122493,102603,5.134397,36.569704,true,false,20
dirty,92,5.521789,24200,6.57888,36.327183,true,false,20
hand,1168,8.063048,220208,4.370697,35.241137,true,false,20
transfer,325,6.783825,106409,5.097974,34.583765,true,false,20
chapter,234,6.455321,86417,5.306078,34.252435,true,false,20
picture,277,6.624018,99205,5.168075,34.23342,true,false,20
outer,135,5.905275,59769,5.67477,33.511075,true,false,20
screw,32,4.465736,9739,7.489033,33.444041,true,false,20
lock,62,5.127134,26216,6.498866,33.320557,true,false,20
foot,245,6.501258,108499,5.078523,33.016792,true,false,20
bowl,104,5.644391,51810,5.817671,32.83721,true,false,20
trailing,33,4.496508,12326,7.253482,32.615335,true,false,20
drain,32,4.465736,12052,7.27596,32.492516,true,false,20
low,902,7.804615,274069,4.15189,32.403902,true,false,20
minute,240,6.480639,119756,4.979809,32.272344,true,false,20
metal,213,6.361292,110172,5.063222,32.208633,true,false,20
stage,950,7.856462,292148,4.08801,32.117293,true,false,20
metalic,3,2.098612,3,15.286735,32.080929,true,true,20
ring,140,5.941642,81487,5.364818,31.875829,true,false,20
applicable,36,4.583519,16733,6.947831,31.845515,true,false,20
piece,203,6.313206,112979,5.038063,31.806328,true,false,20
punt,20,3.995732,6892,7.834767,31.305632,true,false,20
box,202,6.308268,123589,4.948304,31.215226,true,false,20
visible,98,5.584967,66064,5.574635,31.134152,true,false,20
minor,321,6.771441,181256,4.565358,30.914051,true,false,20
tail,65,5.174387,44725,5.964719,30.863764,true,false,20
sign,164,6.099866,112634,5.041121,30.750165,true,false,20
kit,41,4.713572,25631,6.521432,30.73924,true,false,20
worn,46,4.828641,30834,6.336623,30.597281,true,false,20
tank,71,5.26268,52280,5.808641,30.569016,true,false,20
spot,127,5.844187,94525,5.216399,30.48561,true,false,20
cooking,36,4.583519,23921,6.590475,30.207567,true,false,20
excessive,37,4.610918,25285,6.535023,30.132453,true,false,20
bow,41,4.713572,29771,6.371705,30.033492,true,false,20
quick,58,5.060443,47795,5.898332,29.848171,true,false,20
curl,11,3.397895,2668,8.78357,29.84565,true,false,20
forward,208,6.337538,159234,4.694893,29.75406,true,false,20
bare,28,4.332205,18266,6.860177,29.719692,true,false,20
cooler,17,3.833213,9043,7.563172,28.991252,true,false,20
glass,82,5.406719,82778,5.349099,28.921078,true,false,20
ice,129,5.859812,132863,4.875948,28.572138,true,false,20
right,605,7.405228,381956,3.819966,28.287718,true,false,20
partical,2,1.693147,0,16.673029,28.229892,false,false,20
eadge,2,1.693147,0,16.673029,28.229892,false,false,20
dirthy,2,1.693147,0,16.673029,28.229892,false,false,20
imact,2,1.693147,0,16.673029,28.229892,false,false,20
tamplate,2,1.693147,0,16.673029,28.229892,false,false,20
suspeeted,2,1.693147,0,16.673029,28.229892,false,false,20
unnep,2,1.693147,0,16.673029,28.229892,false,false,20
connerctor,2,1.693147,0,16.673029,28.229892,false,false,20
dimenson,2,1.693147,0,16.673029,28.229892,false,false,20
poor,144,5.969813,155283,4.720018,28.177626,true,false,20
spectacle,13,3.564949,6746,7.856176,28.006868,true,false,20
ball,73,5.290459,88064,5.287198,27.971709,true,false,20
dirt,22,4.091042,18702,6.83659,27.968779,true,false,20
bad,95,5.553877,116476,5.00758,27.811482,true,false,20
readable,10,3.302585,4227,8.323545,27.489214,true,false,20
inch,34,4.526361,40556,6.062565,27.441356,true,false,20
computer,101,5.615121,133712,4.869578,27.343267,true,false,20
screen,71,5.26268,98214,5.178115,27.25076,true,false,20
note,103,5.634729,141795,4.810884,27.108029,true,false,20
photo,52,4.951244,73225,5.471723,27.091834,true,false,20
revieuw,2,1.693147,1,15.979882,27.056292,true,true,20
rodend,2,1.693147,1,15.979882,27.056292,true,true,20
shealth,2,1.693147,1,15.979882,27.056292,true,true,20
probaly,2,1.693147,1,15.979882,27.056292,true,true,20
anti,137,5.919981,180508,4.569493,27.051311,true,false,20
lot,79,5.369448,113122,5.036798,27.044824,true,false,20
root,29,4.367296,37058,6.152762,26.870933,true,false,20
wet,28,4.332205,36362,6.171722,26.737161,true,false,20
report,144,5.969813,198869,4.472622,26.70072,true,false,20
satisfactory,12,3.484907,8292,7.649862,26.659054,true,false,20
customer,23,4.135494,28240,6.424499,26.568478,true,false,20
case,232,6.446737,296092,4.0746,26.267876,true,false,20
max,47,4.850148,80198,5.380763,26.097493,true,false,20
wrong,32,4.465736,53614,5.783445,25.827337,true,false,20
test,72,5.276666,131950,4.882843,25.765132,true,false,20
completion,39,4.663562,71076,5.50151,25.65663,true,false,20
door,44,4.78419,81811,5.36085,25.647321,true,false,20
corner,52,4.951244,98325,5.176985,25.632515,true,false,20
button,15,3.70805,17645,6.894764,25.566133,true,false,20
cool,26,4.258097,43060,6.002656,25.559888,true,false,20
chain,38,4.637586,74943,5.448532,25.268039,true,false,20
fount,4,2.386294,453,10.554932,25.187174,true,false,20
play,373,6.921578,458615,3.63706,25.174198,true,false,20
pop,63,5.143135,136661,4.847763,24.932698,true,false,20
splatter,5,2.609438,1318,9.4884,24.75939,true,false,20
open,253,6.533389,398087,3.778601,24.687069,true,false,20
glue,7,2.94591,4048,8.366804,24.647852,true,false,20
small,563,7.33328,606594,3.357412,24.620843,true,false,20
replace,39,4.663562,90463,5.260322,24.531834,true,false,20
switch,21,4.044522,40635,6.060619,24.512311,true,false,20
leading,171,6.141664,341412,3.932181,24.150131,true,false,20
code,47,4.850148,125661,4.931678,23.919366,true,false,20
maximum,38,4.637586,102847,5.132021,23.800192,true,false,20
control,140,5.941642,318314,4.002232,23.779832,true,false,20
table,56,5.025352,162448,4.67491,23.493064,true,false,20
heavy,56,5.025352,167564,4.643902,23.337242,true,false,20
broken,36,4.583519,108427,5.079187,23.280551,true,false,20
fire,78,5.356709,240510,4.282508,22.940147,true,false,20
flame,10,3.302585,16779,6.945086,22.936737,true,false,20
soft,20,3.995732,56211,5.736143,22.920093,true,false,20
electrician,5,2.609438,3074,8.641969,22.550681,true,false,20
high,683,7.526495,890345,2.973663,22.381263,true,false,20
line,195,6.273,494257,3.562216,22.345779,true,false,20
warning,15,3.70805,43027,6.003423,22.260992,true,false,20
tag,10,3.302585,21611,6.692025,22.100982,true,false,20
stuck,10,3.302585,21882,6.679564,22.059827,true,false,20
